id,osm_id,nombre,latitud,longitud,tipo
INTER_792630445,792630445,Intersección 792630445,-17.388331,-66.241919,interseccion
INTER_792630446,792630446,Intersección 792630446,-17.3837481,-66.2424236,interseccion
INTER_792630447,792630447,Intersección 792630447,-17.3655089,-66.2342948,interseccion
INTER_792630448,792630448,Intersección 792630448,-17.371376,-66.2347011,interseccion
INTER_792630449,792630449,Intersección 792630449,-17.3906425,-66.2427847,interseccion
INTER_792630450,792630450,Intersección 792630450,-17.3670141,-66.2333054,interseccion
INTER_792630451,792630451,Intersección 792630451,-17.3890844,-66.2381384,interseccion
INTER_792630457,792630457,Intersección 792630457,-17.365087,-66.2325392,interseccion
INTER_792630458,792630458,Intersección 792630458,-17.3672342,-66.2365179,interseccion
INTER_792630460,792630460,Intersección 792630460,-17.3815066,-66.2381048,interseccion
INTER_792630465,792630465,Intersección 792630465,-17.3622505,-66.2342022,interseccion
INTER_792630467,792630467,Intersección 792630467,-17.3875374,-66.2408869,interseccion
INTER_792630468,792630468,Intersección 792630468,-17.3857801,-66.239683,interseccion
INTER_792630471,792630471,Intersección 792630471,-17.3667472,-66.235869,interseccion
INTER_792630473,792630473,Intersección 792630473,-17.3763577,-66.2340177,interseccion
INTER_792630475,792630475,Intersección 792630475,-17.3712238,-66.23525,interseccion
INTER_792630477,792630477,Intersección 792630477,-17.3701027,-66.2338111,interseccion
INTER_792630478,792630478,Intersección 792630478,-17.3660474,-66.2357961,interseccion
INTER_792630483,792630483,Intersección 792630483,-17.3907986,-66.2427852,interseccion
INTER_792630484,792630484,Intersección 792630484,-17.3629124,-66.2324652,interseccion
INTER_792630485,792630485,Intersección 792630485,-17.3639749,-66.2325832,interseccion
INTER_792630486,792630486,Intersección 792630486,-17.383339,-66.2364333,interseccion
INTER_792630488,792630488,Intersección 792630488,-17.3906891,-66.2398984,interseccion
INTER_792630490,792630490,Intersección 792630490,-17.3679559,-66.2333917,interseccion
INTER_792630493,792630493,Intersección 792630493,-17.3639255,-66.2332276,interseccion
INTER_792630495,792630495,Intersección 792630495,-17.367742,-66.2354227,interseccion
INTER_792630496,792630496,Intersección 792630496,-17.3668051,-66.2353126,interseccion
INTER_792630501,792630501,Intersección 792630501,-17.385673,-66.2405575,interseccion
INTER_792630504,792630504,Intersección 792630504,-17.3708048,-66.2363247,interseccion
INTER_792630505,792630505,Intersección 792630505,-17.362486,-66.2324227,interseccion
INTER_792630510,792630510,Intersección 792630510,-17.3650317,-66.2331837,interseccion
INTER_792630512,792630512,Intersección 792630512,-17.3673474,-66.2353794,interseccion
INTER_792692592,792692592,Intersección 792692592,-17.4151503,-66.2442898,interseccion
INTER_792692599,792692599,Intersección 792692599,-17.4110478,-66.2466646,interseccion
INTER_792692609,792692609,Intersección 792692609,-17.4114281,-66.2433877,interseccion
INTER_792692653,792692653,Intersección 792692653,-17.4038217,-66.239083,interseccion
INTER_792692655,792692655,Intersección 792692655,-17.4111147,-66.2459142,interseccion
INTER_792692660,792692660,Intersección 792692660,-17.4097577,-66.2428527,interseccion
INTER_792692676,792692676,Intersección 792692676,-17.4163584,-66.251063,interseccion
INTER_792692679,792692679,Intersección 792692679,-17.4037433,-66.2400738,interseccion
INTER_792692688,792692688,Intersección 792692688,-17.4117383,-66.234919,interseccion
INTER_792692692,792692692,Intersección 792692692,-17.4153072,-66.2435684,interseccion
INTER_792692697,792692697,Intersección 792692697,-17.4146364,-66.2471169,interseccion
INTER_792692700,792692700,Intersección 792692700,-17.4072176,-66.2420592,interseccion
INTER_792692731,792692731,Intersección 792692731,-17.4033309,-66.2409183,interseccion
INTER_792692733,792692733,Intersección 792692733,-17.4112044,-66.2522301,interseccion
INTER_792692739,792692739,Intersección 792692739,-17.4067808,-66.2441321,interseccion
INTER_792692759,792692759,Intersección 792692759,-17.4118612,-66.249672,interseccion
INTER_792692779,792692779,Intersección 792692779,-17.4082424,-66.2494486,interseccion
INTER_792692818,792692818,Intersección 792692818,-17.4021761,-66.2425757,interseccion
INTER_792692821,792692821,Intersección 792692821,-17.4064525,-66.2463694,interseccion
INTER_792692832,792692832,Intersección 792692832,-17.4025948,-66.2346858,interseccion
INTER_792692904,792692904,Intersección 792692904,-17.4078684,-66.2400957,interseccion
INTER_792692931,792692931,Intersección 792692931,-17.410013,-66.2494586,interseccion
INTER_792692985,792692985,Intersección 792692985,-17.4090537,-66.2448484,interseccion
INTER_792692989,792692989,Intersección 792692989,-17.4097119,-66.2504087,interseccion
INTER_792692993,792692993,Intersección 792692993,-17.4080138,-66.2396514,interseccion
INTER_792693018,792693018,Intersección 792693018,-17.4040618,-66.2370034,interseccion
INTER_792693043,792693043,Intersección 792693043,-17.4152322,-66.2434098,interseccion
INTER_792693044,792693044,Intersección 792693044,-17.4110586,-66.2457419,interseccion
INTER_792693056,792693056,Intersección 792693056,-17.3699197,-66.2356574,interseccion
INTER_793387439,793387439,Intersección 793387439,-17.4040977,-66.2369054,interseccion
INTER_793387447,793387447,Intersección 793387447,-17.4021704,-66.2314264,interseccion
INTER_793387457,793387457,Intersección 793387457,-17.4040486,-66.2316996,interseccion
INTER_793387503,793387503,Intersección 793387503,-17.4111068,-66.2314258,interseccion
INTER_793387517,793387517,Intersección 793387517,-17.4041247,-66.2337697,interseccion
INTER_793387551,793387551,Intersección 793387551,-17.4021423,-66.2367869,interseccion
INTER_793387579,793387579,Intersección 793387579,-17.4001964,-66.2316855,interseccion
INTER_793387590,793387590,Intersección 793387590,-17.3932912,-66.2362023,interseccion
INTER_793387594,793387594,Intersección 793387594,-17.4115206,-66.2313711,interseccion
INTER_793387615,793387615,Intersección 793387615,-17.4000597,-66.2356913,interseccion
INTER_793387628,793387628,Intersección 793387628,-17.3990744,-66.2366631,interseccion
INTER_793387694,793387694,Intersección 793387694,-17.4021801,-66.2355502,interseccion
INTER_793387715,793387715,Intersección 793387715,-17.4063384,-66.2325231,interseccion
INTER_793387744,793387744,Intersección 793387744,-17.4037252,-66.2317457,interseccion
INTER_793387754,793387754,Intersección 793387754,-17.4041136,-66.2330033,interseccion
INTER_793527865,793527865,Intersección 793527865,-17.3933616,-66.2326512,interseccion
INTER_793527868,793527868,Intersección 793527868,-17.3947111,-66.2496988,interseccion
INTER_793527874,793527874,Intersección 793527874,-17.3976271,-66.2347737,interseccion
INTER_793527876,793527876,Intersección 793527876,-17.3936037,-66.2468327,interseccion
INTER_793527896,793527896,Intersección 793527896,-17.3962771,-66.2316151,interseccion
INTER_793527897,793527897,Intersección 793527897,-17.3933886,-66.2320089,interseccion
INTER_793527906,793527906,Intersección 793527906,-17.3970748,-66.23776,interseccion
INTER_793527913,793527913,Intersección 793527913,-17.3936836,-66.242853,interseccion
INTER_793527920,793527920,Intersección 793527920,-17.3958011,-66.2496661,interseccion
INTER_793527934,793527934,Intersección 793527934,-17.3959335,-66.2374097,interseccion
INTER_793527935,793527935,Intersección 793527935,-17.3933039,-66.2350808,interseccion
INTER_793527937,793527937,Intersección 793527937,-17.3934856,-66.241343,interseccion
INTER_793527949,793527949,Intersección 793527949,-17.3957748,-66.2510872,interseccion
INTER_793527951,793527951,Intersección 793527951,-17.3970196,-66.2372603,interseccion
INTER_793527952,793527952,Intersección 793527952,-17.395345,-66.2368302,interseccion
INTER_793527954,793527954,Intersección 793527954,-17.3960094,-66.2544644,interseccion
INTER_793527958,793527958,Intersección 793527958,-17.3957517,-66.2375483,interseccion
INTER_793527961,793527961,Intersección 793527961,-17.3959875,-66.2413897,interseccion
INTER_793527973,793527973,Intersección 793527973,-17.3963647,-66.2327737,interseccion
INTER_793527981,793527981,Intersección 793527981,-17.3952196,-66.2317538,interseccion
INTER_793527983,793527983,Intersección 793527983,-17.394822,-66.2376024,interseccion
INTER_793527990,793527990,Intersección 793527990,-17.3984258,-66.2358049,interseccion
INTER_793527992,793527992,Intersección 793527992,-17.3966669,-66.2539919,interseccion
INTER_793527997,793527997,Intersección 793527997,-17.3959515,-66.2378651,interseccion
INTER_793528017,793528017,Intersección 793528017,-17.3991764,-66.232293,interseccion
INTER_793528020,793528020,Intersección 793528020,-17.3953512,-66.2368922,interseccion
INTER_793528027,793528027,Intersección 793528027,-17.3960787,-66.2529164,interseccion
INTER_793528029,793528029,Intersección 793528029,-17.3970548,-66.2414185,interseccion
INTER_793528035,793528035,Intersección 793528035,-17.3961979,-66.2382821,interseccion
INTER_793528040,793528040,Intersección 793528040,-17.3979088,-66.233228,interseccion
INTER_793528060,793528060,Intersección 793528060,-17.398573,-66.2539282,interseccion
INTER_793528067,793528067,Intersección 793528067,-17.3953992,-66.2544153,interseccion
INTER_793528074,793528074,Intersección 793528074,-17.3966471,-66.254512,interseccion
INTER_793528078,793528078,Intersección 793528078,-17.3976825,-66.2314262,interseccion
INTER_793528079,793528079,Intersección 793528079,-17.3935474,-66.2511027,interseccion
INTER_793528083,793528083,Intersección 793528083,-17.3977157,-66.2377,interseccion
INTER_793528091,793528091,Intersección 793528091,-17.3935797,-66.2413312,interseccion
INTER_793528093,793528093,Intersección 793528093,-17.3976822,-66.2325385,interseccion
INTER_793528124,793528124,Intersección 793528124,-17.3952591,-66.2324132,interseccion
INTER_793528125,793528125,Intersección 793528125,-17.3946791,-66.2511323,interseccion
INTER_793528131,793528131,Intersección 793528131,-17.3971076,-66.238218,interseccion
INTER_793528132,793528132,Intersección 793528132,-17.3952894,-66.2329163,interseccion
INTER_793528134,793528134,Intersección 793528134,-17.3933472,-66.2370727,interseccion
INTER_793528142,793528142,Intersección 793528142,-17.3976011,-66.2358633,interseccion
INTER_793528158,793528158,Intersección 793528158,-17.3933392,-66.2338206,interseccion
INTER_793528165,793528165,Intersección 793528165,-17.3947761,-66.2369555,interseccion
INTER_793528173,793528173,Intersección 793528173,-17.3954503,-66.2529484,interseccion
INTER_793528187,793528187,Intersección 793528187,-17.3935759,-66.2428414,interseccion
INTER_793528190,793528190,Intersección 793528190,-17.3990967,-66.2357579,interseccion
INTER_793568497,793568497,Intersección 793568497,-17.3925496,-66.2398478,interseccion
INTER_793568499,793568499,Intersección 793568499,-17.3934877,-66.2398572,interseccion
INTER_793568502,793568502,Intersección 793568502,-17.3922647,-66.2422133,interseccion
INTER_793568504,793568504,Intersección 793568504,-17.3933399,-66.2336776,interseccion
INTER_793568506,793568506,Intersección 793568506,-17.38098,-66.2523464,interseccion
INTER_793568509,793568509,Intersección 793568509,-17.3841162,-66.2509971,interseccion
INTER_793568511,793568511,Intersección 793568511,-17.3909528,-66.2421143,interseccion
INTER_793568513,793568513,Intersección 793568513,-17.3931988,-66.2362083,interseccion
INTER_793568517,793568517,Intersección 793568517,-17.3923955,-66.2411796,interseccion
INTER_793568518,793568518,Intersección 793568518,-17.3933135,-66.2317985,interseccion
INTER_793568525,793568525,Intersección 793568525,-17.3919449,-66.2331552,interseccion
INTER_793568527,793568527,Intersección 793568527,-17.3932354,-66.2336755,interseccion
INTER_793568529,793568529,Intersección 793568529,-17.3909552,-66.2427821,interseccion
INTER_793568534,793568534,Intersección 793568534,-17.3911256,-66.2363623,interseccion
INTER_793568536,793568536,Intersección 793568536,-17.3924764,-66.2380639,interseccion
INTER_793568539,793568539,Intersección 793568539,-17.3932741,-66.2324794,interseccion
INTER_793568540,793568540,Intersección 793568540,-17.3909694,-66.2409403,interseccion
INTER_793568542,793568542,Intersección 793568542,-17.3912258,-66.2338646,interseccion
INTER_793568544,793568544,Intersección 793568544,-17.392014,-66.2363011,interseccion
INTER_793568546,793568546,Intersección 793568546,-17.3827915,-66.2523238,interseccion
INTER_793568550,793568550,Intersección 793568550,-17.3909921,-66.2398934,interseccion
INTER_793568552,793568552,Intersección 793568552,-17.3841185,-66.2537136,interseccion
INTER_793568554,793568554,Intersección 793568554,-17.3935482,-66.2423114,interseccion
INTER_793568556,793568556,Intersección 793568556,-17.3913101,-66.2319827,interseccion
INTER_793568561,793568561,Intersección 793568561,-17.3926028,-66.2392847,interseccion
INTER_793568562,793568562,Intersección 793568562,-17.3919477,-66.2324857,interseccion
INTER_793568567,793568567,Intersección 793568567,-17.3912917,-66.2324387,interseccion
INTER_794303363,794303363,Intersección 794303363,-17.3904342,-66.2345743,interseccion
INTER_794303373,794303373,Intersección 794303373,-17.3818693,-66.2355033,interseccion
INTER_794303398,794303398,Intersección 794303398,-17.3910749,-66.2345974,interseccion
INTER_794303404,794303404,Intersección 794303404,-17.3881045,-66.2378497,interseccion
INTER_794303411,794303411,Intersección 794303411,-17.390056,-66.2384606,interseccion
INTER_794303422,794303422,Intersección 794303422,-17.3867443,-66.2323365,interseccion
INTER_794303438,794303438,Intersección 794303438,-17.3829559,-66.234609,interseccion
INTER_794303442,794303442,Intersección 794303442,-17.3874694,-66.2318981,interseccion
INTER_794303459,794303459,Intersección 794303459,-17.3888148,-66.2361466,interseccion
INTER_794303469,794303469,Intersección 794303469,-17.3857007,-66.2339243,interseccion
INTER_794303474,794303474,Intersección 794303474,-17.3820459,-66.2346237,interseccion
INTER_794303475,794303475,Intersección 794303475,-17.3879974,-66.238698,interseccion
INTER_794303481,794303481,Intersección 794303481,-17.3859523,-66.2324072,interseccion
INTER_794303482,794303482,Intersección 794303482,-17.3891178,-66.2345449,interseccion
INTER_794303490,794303490,Intersección 794303490,-17.3904128,-66.236845,interseccion
INTER_794303498,794303498,Intersección 794303498,-17.3874389,-66.2334826,interseccion
